paperID|doi|journal_name|volume|volume_id|pages|abstract|publicationVenue_name|edition_id|city_venue|title|year|authorIDs|authorNames|fields|citedPaperID|reviewerIDs|reviewsApprovements|reviewsDesc
10f919b1a5161b560504c225cfb2d1b3a4768f80|10.1136/svn-2017-000101||||230 - 243|Artificial intelligence (AI) aims to mimic human cognitive functions. It is bringing a paradigm shift to healthcare, powered by increasing availability of healthcare data and rapid progress of analytics techniques. We survey the current status of AI applications in healthcare and discuss its future. AI can be applied to various types of healthcare data (structured and unstructured). Popular AI techniques include machine learning methods for structured data, such as the classical support vector machine and neural network, and the modern deep learning, as well as natural language processing for unstructured data. Major disease areas that use AI tools include cancer, neurology and cardiology. We then review in more details the AI applications in stroke, in the three major areas of early detection and diagnosis, treatment, as well as outcome prediction and prognosis evaluation. We conclude with discussion about pioneer AI systems, such as IBM Watson, and hurdles for real-life deployment of AI.|UAI|UAI_Tokyo_2017|Tokyo|Artificial intelligence in healthcare: past, present and future|2017|67092021;2117937034;1976425918;1974599;36156845;119918227;47454309;46829048;2108094216|F. Jiang;Yong Jiang;Hui Zhi;Yi Dong;Hao Li;Sufeng Ma;Yilong Wang;Q. Dong;Haipeng Shen;Yongjun Wang|Computer Science;Medicine|4b61c25a86083c20730c9b12737ac6ac4178c364;9670485f526f2254c0f34e64d9ca06f665a0bd17;9d3e0fce253a4ae4a4456b2f24c03329a2b74621;7b2dd79083a74699e4e0509ac3f0a8a302b4eabe;f4a5503783487eba5c5e34b1d02c09016b244b1d;265644f1b6740ca34bfbe9762b90b33021adde62;9d46dc975aeed3f96bddb144079b50238f746ecd;611544418ca53cdad254df444addc7814abcfddc;d05d86db86a4ac0d95e6dcd951b42a9651939793;a7a407968c13ced804a063259d72315a43b84f29;dd971c07879e1ce12b06991319528c06280eeb9b;395de0bd3837fdf4b4b5e5f04835bcc69c279481;d133cb102ad0f81e3fd17a7db090b28afc124c4a;9f387ce140c59a44eaeeea590087351461345164;0b544dfe355a5070b60986319a3f51fb45d1348e;98c25683fc8d6446448b734b1bcf08e1457f8d85;2bc3644ce4de7fce5812c1455e056649a47c1bbf;f94455176857303605ad423599385a2341c568eb|2108989415;1698268;2380233|True;True;False|desc;desc;desc
3fea7ba9490c306484a8fdfe94323ff4e009e1c7|10.1002/hbm.23730||||5391 - 5420|Deep learning with convolutional neural networks (deep ConvNets) has revolutionized computer vision through end‐to‐end learning, that is, learning from the raw data. There is increasing interest in using deep ConvNets for end‐to‐end EEG analysis, but a better understanding of how to design and train ConvNets for end‐to‐end EEG decoding and how to visualize the informative EEG features the ConvNets learn is still needed. Here, we studied deep ConvNets with a range of different architectures, designed for decoding imagined or executed tasks from raw EEG. Our results show that recent advances from the machine learning field, including batch normalization and exponential linear units, together with a cropped training strategy, boosted the deep ConvNets decoding performance, reaching at least as good performance as the widely used filter bank common spatial patterns (FBCSP) algorithm (mean decoding accuracies 82.1% FBCSP, 84.0% deep ConvNets). While FBCSP is designed to use spectral power modulations, the features used by ConvNets are not fixed a priori. Our novel methods for visualizing the learned features demonstrated that ConvNets indeed learned to use spectral power modulations in the alpha, beta, and high gamma frequencies, and proved useful for spatially mapping the learned features by revealing the topography of the causal contributions of features in different frequency bands to the decoding decision. Our study thus shows how to design and train ConvNets to decode task‐related information from the raw EEG without handcrafted features and highlights the potential of deep ConvNets combined with advanced visualization techniques for EEG‐based brain mapping. Hum Brain Mapp 38:5391–5420, 2017. © 2017 Wiley Periodicals, Inc.|NeurIPS|NeurIPS_Auckland_2017|Auckland|Deep learning with convolutional neural networks for EEG decoding and visualization|2017|9948572;2060551;1704186;9936842;2607675;2345823;144661829;2106871731;145928182|R. Schirrmeister;Jost Tobias Springenberg;L. Fiederer;M. Glasstetter;Katharina Eggensperger;M. Tangermann;F. Hutter;Wolfram Burgard;T. Ball|Computer Science;Medicine|66183f1bef6e1a77b1f35e3eb7bd9d02fd8c9593;4b61c25a86083c20730c9b12737ac6ac4178c364;9d46dc975aeed3f96bddb144079b50238f746ecd;d517b13f2b152c913b81ce534a149493517dbdad;f8b7a3434f887ce4570b7e98c7f1b91c008042d4;a7a407968c13ced804a063259d72315a43b84f29|51289782;12155787;37257989|True;True;True|desc;desc;desc
a486e2839291111bb44fa1f07731ada123539f75|10.1162/tacl_a_00065|BMJ|19.0|8901-2345_19|339-351|We propose a simple solution to use a single Neural Machine Translation (NMT) model to translate between multiple languages. Our solution requires no changes to the model architecture from a standard NMT system but instead introduces an artificial token at the beginning of the input sentence to specify the required target language. Using a shared wordpiece vocabulary, our approach enables Multilingual NMT systems using a single model. On the WMT’14 benchmarks, a single multilingual model achieves comparable performance for English→French and surpasses state-of-theart results for English→German. Similarly, a single multilingual model surpasses state-of-the-art results for French→English and German→English on WMT’14 and WMT’15 benchmarks, respectively. On production corpora, multilingual models of up to twelve language pairs allow for better translation of many individual pairs. Our models can also learn to perform implicit bridging between language pairs never seen explicitly during training, showing that transfer learning and zero-shot translation is possible for neural translation. Finally, we show analyses that hints at a universal interlingua representation in our models and also show some interesting examples when mixing languages.||||Google’s Multilingual Neural Machine Translation System: Enabling Zero-Shot Translation|2016|2109675545;144927151;2827616;2048712;48607963;2545358;144203200;1765169;145233583;2227182886;48342565;2056946837|Melvin Johnson;M. Schuster;Quoc V. Le;M. Krikun;Yonghui Wu;Z. Chen;Nikhil Thorat;F. Viégas;M. Wattenberg;Gregory S. Corrado;Macduff Hughes;Jeffrey Dean|Computer Science;Linguistics|24e6c5bfe9bb0751e5708b501d04e860011b2953;a7a407968c13ced804a063259d72315a43b84f29;d133cb102ad0f81e3fd17a7db090b28afc124c4a;4b61c25a86083c20730c9b12737ac6ac4178c364;9f970c93549a1e69cdb9ba0f28b8ad1b25ba2f3a;f4a5503783487eba5c5e34b1d02c09016b244b1d;2369db9921078c4bb76072ef7d6426e9f1dbfdb5;0ef9ae1ce8c91ce671a211bdda792bf3752d1522;d05d86db86a4ac0d95e6dcd951b42a9651939793;cd49acefc8d51e324aa562e5337e1c2aff067053;265644f1b6740ca34bfbe9762b90b33021adde62;8a0f17e0ee66ad5f50cd35932747e6a806ef03cf;9670485f526f2254c0f34e64d9ca06f665a0bd17;dd971c07879e1ce12b06991319528c06280eeb9b;546785490ac417be1f83ced6a8272e934934f411;3cee40494377c0e7d9c7c23a3811b481e55bce39;94549a171a61039ed1f9b5954ce42181c574ccc3;38f23fe236b152cd4983c8f30d305a568afd0d3e|47479574;2117937034;5929246|True;True;False|desc;desc;desc
94549a171a61039ed1f9b5954ce42181c574ccc3|10.1093/nar/gkp356||||W652 - W660|Metabolomics is a newly emerging field of ‘omics’ research that is concerned with characterizing large numbers of metabolites using NMR, chromatography and mass spectrometry. It is frequently used in biomarker identification and the metabolic profiling of cells, tissues or organisms. The data processing challenges in metabolomics are quite unique and often require specialized (or expensive) data analysis software and a detailed knowledge of cheminformatics, bioinformatics and statistics. In an effort to simplify metabolomic data analysis while at the same time improving user accessibility, we have developed a freely accessible, easy-to-use web server for metabolomic data analysis called MetaboAnalyst. Fundamentally, MetaboAnalyst is a web-based metabolomic data processing tool not unlike many of today's web-based microarray analysis packages. It accepts a variety of input data (NMR peak lists, binned spectra, MS peak lists, compound/concentration data) in a wide variety of formats. It also offers a number of options for metabolomic data processing, data normalization, multivariate statistical analysis, graphing, metabolite identification and pathway mapping. In particular, MetaboAnalyst supports such techniques as: fold change analysis, t-tests, PCA, PLS-DA, hierarchical clustering and a number of more sophisticated statistical or machine learning methods. It also employs a large library of reference spectra to facilitate compound identification from most kinds of input spectra. MetaboAnalyst guides users through a step-by-step analysis pipeline using a variety of menus, information hyperlinks and check boxes. Upon completion, the server generates a detailed report describing each method used, embedded with graphical and tabular outputs. MetaboAnalyst is capable of handling most kinds of metabolomic data and was designed to perform most of the common kinds of metabolomic data analyses. MetaboAnalyst is accessible at http://www.metaboanalyst.ca|Workshop on AI for Social Impact|Workshop_on_AI_for_Social_Impact_Moscow_2009|Moscow|MetaboAnalyst: a web server for metabolomic data analysis and interpretation|2009|144545434;2722839;36093977;2066145|J. Xia;N. Psychogios;N. Young;D. Wishart|Computer Science;Chemistry;Medicine;Biology|38f23fe236b152cd4983c8f30d305a568afd0d3e;3d13d6f847e8f4c76c5a8d6f99fa49dbabe473c0;2bc3644ce4de7fce5812c1455e056649a47c1bbf;12d1d070a53d4084d88a77b8b143bad51c40c38f;cd49acefc8d51e324aa562e5337e1c2aff067053;44c7d9fe583e3d317a619297e7e949070710799f;f4a5503783487eba5c5e34b1d02c09016b244b1d;0b544dfe355a5070b60986319a3f51fb45d1348e;546785490ac417be1f83ced6a8272e934934f411|15186612;92480907;2108348149|True;True;True|desc;desc;desc
ade03d0c772c35dc8e865bdb41d7bc54d5b782d1|10.18637/JSS.V011.I09||||1-20|kernlab is an extensible package for kernel-based machine learning methods in R. It takes advantage of R's new S4 ob ject model and provides a framework for creating and using kernel-based algorithms. The package contains dot product primitives (kernels), implementations of support vector machines and the relevance vector machine, Gaussian processes, a ranking algorithm, kernel PCA, kernel CCA, and a spectral clustering algorithm. Moreover it provides a general purpose quadratic programming solver, and an incomplete Cholesky decomposition method.|ICML|ICML_Beijing_2004|Beijing|kernlab - An S4 Package for Kernel Methods in R|2004|1713164;116865041;1764952;2144516|Alexandros Karatzoglou;A. Smola;K. Hornik;A. Zeileis|Computer Science;Mathematics|3fea7ba9490c306484a8fdfe94323ff4e009e1c7|46829048;2113670271;2068205528|True;True;False|desc;desc;desc
f94455176857303605ad423599385a2341c568eb|10.1093/nar/gky318|Frontiers for Young Minds|89.0|2345-6789_89|W257 - W263|Abstract Advancement in the field of computational research has made it possible for the in silico methods to offer significant benefits to both regulatory needs and requirements for risk assessments, and pharmaceutical industry to assess the safety profile of a chemical. Here, we present ProTox-II that incorporates molecular similarity, pharmacophores, fragment propensities and machine-learning models for the prediction of various toxicity endpoints; such as acute toxicity, hepatotoxicity, cytotoxicity, carcinogenicity, mutagenicity, immunotoxicity, adverse outcomes pathways (Tox21) and toxicity targets. The predictive models are built on data from both in vitro assays (e.g. Tox21 assays, Ames bacterial mutation assays, hepG2 cytotoxicity assays, Immunotoxicity assays) and in vivo cases (e.g. carcinogenicity, hepatotoxicity). The models have been validated on independent external sets and have shown strong performance. ProTox-II provides a freely available webserver for in silico toxicity prediction for toxicologists, regulatory agencies, computational and medicinal chemists, and all users without login at http://tox.charite.de/protox_II. The webserver takes a two-dimensional chemical structure as an input and reports the possible toxicity profile of the chemical for 33 models with confidence scores, and an overall toxicity radar chart along with three most similar compounds with known acute toxicity.||||ProTox-II: a webserver for the prediction of toxicity of chemicals|2018|48180545;2069534421;32721322;2785761|Priyanka Banerjee;Andreas Eckert;Anna K. Schrey;R. Preissner|Chemistry;Biology;Medicine;Computer Science;Environmental Science|cd49acefc8d51e324aa562e5337e1c2aff067053;12d1d070a53d4084d88a77b8b143bad51c40c38f;38f23fe236b152cd4983c8f30d305a568afd0d3e;96430cc91ed91fd2d4042fa6fcb7ecf4005d77a7;f8b7a3434f887ce4570b7e98c7f1b91c008042d4;42ed4a9994e6121a9f325f5b901c5b3d7ce104f5|2135937978;31461304;39589154|True;False;True|desc;desc;desc
8c8215b7f8111839f0066010a530a3a9f57ba15e|10.1613/jair.530|The Lancet|25.0|6789-0123_25|317-365|This paper introduces AntNet, a novel approach to the adaptive learning of routing tables in communications networks. AntNet is a distributed, mobile agents based Monte Carlo system that was inspired by recent work on the ant colony metaphor for solving optimization problems. AntNet's agents concurrently explore the network and exchange collected information. The communication among the agents is indirect and asynchronous, mediated by the network itself. This form of communication is typical of social insects and is called stigmergy. We compare our algorithm with six state-of-the-art routing algorithms coming from the telecommunications and machine learning fields. The algorithms' performance is evaluated over a set of realistic testbeds. We run many experiments over real and artificial IP datagram networks with increasing number of nodes and under several paradigmatic spatial and temporal traffic distributions. Results are very encouraging. AntNet showed superior performance under all the experimental conditions with respect to its competitors. We analyze the main characteristics of the algorithm and try to explain the reasons for its superiority.||||AntNet: Distributed Stigmergetic Control for Communications Networks|1998|1744127;153570946|G. D. Caro;M. Dorigo|Computer Science|98c25683fc8d6446448b734b1bcf08e1457f8d85;dd9b99fac67c18be82d7763a8fbf231fc3512423;2369db9921078c4bb76072ef7d6426e9f1dbfdb5;9d46dc975aeed3f96bddb144079b50238f746ecd;339a8e4cb0eba77675711ac255ac2a5d7ede1d53|6288635;2407842;2108034421|True;True;True|desc;desc;desc
d0ab11de3077490c80a08abd0fb8827bac84c454|10.1039/c7sc02664a|JACC|45.0|1234-5678_45|513 - 530|A large scale benchmark for molecular machine learning consisting of multiple public datasets, metrics, featurizations and learning algorithms.||||MoleculeNet: a benchmark for molecular machine learning|2017|9957625;2378027;5932099;145986494;2347660128;5929246;40867019;1806271|Zhenqin Wu;Bharath Ramsundar;Evan N. Feinberg;Joseph Gomes;Caleb Geniesse;Aneesh S. Pappu;K. Leswing;V. Pande|Chemistry;Physics;Medicine;Computer Science;Mathematics|f4a5503783487eba5c5e34b1d02c09016b244b1d;611544418ca53cdad254df444addc7814abcfddc;10f919b1a5161b560504c225cfb2d1b3a4768f80;12d1d070a53d4084d88a77b8b143bad51c40c38f;7ea35b35392c6ef5738635cec7d17b24fe3e4f04;9f387ce140c59a44eaeeea590087351461345164;b3de1062d8a462dfdc2938558258f8884abe9f4e;0b544dfe355a5070b60986319a3f51fb45d1348e;9f970c93549a1e69cdb9ba0f28b8ad1b25ba2f3a;7b2dd79083a74699e4e0509ac3f0a8a302b4eabe;0a22389bd99b7efe3627ec6fc77ddaf3ff5e2faa;61e27dbae190b82639c57f180ecf97e4c46fcad9;66183f1bef6e1a77b1f35e3eb7bd9d02fd8c9593|145928182;121557847;33340370|True;False;True|desc;desc;desc
9f387ce140c59a44eaeeea590087351461345164|10.19026/RJASET.5.4644||||4168-4182|Recommender Systems are software tools and techniques for suggesting items to users by considering their preferences in an automated fashion. The suggestions provided are aimed at support users in various decision- making processes. Technically, recommender system has their origins in different fields such as Information Retrieval (IR), text classification, machine learning and Decision Support Systems (DSS). Recommender systems are used to address the Information Overload (IO) problem by recommending potentially interesting or useful items to users. They have proven to be worthy tools for online users to deal with the IO and have become one of the most popular and powerful tools in E-commerce. Many existing recommender systems rely on the Collaborative Filtering (CF) and have been extensively used in E-commerce .They have proven to be very effective with powerful techniques in many famous E-commerce companies. This study presents an overview of the field of recommender systems with current generation of recommendation methods and examines comprehensively CF systems with its algorithms.|Workshop on AI for Social Good|Workshop_on_AI_for_Social_Good_Rio_de_Janeiro_2013|Rio de Janeiro|Collaborative filtering recommender systems|2013|3095698;19381012;66083398;40397208;70627370;70547150|M. Nilashi;Karamollah Bagherifard;O. Ibrahim;H. Alizadeh;L. Nojeem;Nazanin Roozegar|Computer Science|d133cb102ad0f81e3fd17a7db090b28afc124c4a;12d1d070a53d4084d88a77b8b143bad51c40c38f;61e27dbae190b82639c57f180ecf97e4c46fcad9;0ef9ae1ce8c91ce671a211bdda792bf3752d1522;98c25683fc8d6446448b734b1bcf08e1457f8d85;a7a407968c13ced804a063259d72315a43b84f29;66183f1bef6e1a77b1f35e3eb7bd9d02fd8c9593;24e6c5bfe9bb0751e5708b501d04e860011b2953;3fea7ba9490c306484a8fdfe94323ff4e009e1c7;9b539d413393047b28bb7be9b195f142aaf7a80e;64be9999b68e12d260ba7423f6b55ffd41552ad3;693914b7f38c19585e35668fd626aecf62d4c5e7;9d46dc975aeed3f96bddb144079b50238f746ecd|48999874;46486553;134905027|True;True;False|desc;desc;desc
7b2dd79083a74699e4e0509ac3f0a8a302b4eabe|10.1090/S0273-0979-01-00923-5||||1-49|(1) A main theme of this report is the relationship of approximation to learning and the primary role of sampling (inductive inference). We try to emphasize relations of the theory of learning to the mainstream of mathematics. In particular, there are large roles for probability theory, for algorithms such as least squares, and for tools and ideas from linear algebra and linear analysis. An advantage of doing this is that communication is facilitated and the power of core mathematics is more easily brought to bear. We illustrate what we mean by learning theory by giving some instances. (a) The understanding of language acquisition by children or the emergence of languages in early human cultures. (b) In Manufacturing Engineering, the design of a new wave of machines is anticipated which uses sensors to sample properties of objects before, during, and after treatment. The information gathered from these samples is to be analyzed by the machine to decide how to better deal with new input objects (see [43]). (c) Pattern recognition of objects ranging from handwritten letters of the alphabet to pictures of animals, to the human voice. Understanding the laws of learning plays a large role in disciplines such as (Cognitive) Psychology, Animal Behavior, Economic Decision Making, all branches of Engineering, Computer Science, and especially the study of human thought processes (how the brain works). Mathematics has already played a big role towards the goal of giving a universal foundation of studies in these disciplines. We mention as examples the theory of Neural Networks going back to McCulloch and Pitts [25] and Minsky and Papert [27], the PAC learning of Valiant [40], Statistical Learning Theory as developed by Vapnik [42], and the use of reproducing kernels as in [17] among many other mathematical developments. We are heavily indebted to these developments. Recent discussions with a number of mathematicians have also been helpful. In|AAMAS|AAMAS_Sydney_2001|Sydney|On the mathematical foundations of learning|2001|1755208;34911188|F. Cucker;S. Smale|Computer Science;Mathematics;Education|dd9b99fac67c18be82d7763a8fbf231fc3512423;a486e2839291111bb44fa1f07731ada123539f75|1772842;46322047;1709512|False;True;True|desc;desc;desc
dd971c07879e1ce12b06991319528c06280eeb9b|10.5167/UZH-185139|The Lancet|48.0|6789-0123_48|154-180|Event cameras are bio-inspired sensors that differ from conventional frame cameras: Instead of capturing images at a fixed rate, they asynchronously measure per-pixel brightness changes, and output a stream of events that encode the time, location and sign of the brightness changes. Event cameras offer attractive properties compared to traditional cameras: high temporal resolution (in the order of $\mu$μs), very high dynamic range (140 dB versus 60 dB), low power consumption, and high pixel bandwidth (on the order of kHz) resulting in reduced motion blur. Hence, event cameras have a large potential for robotics and computer vision in challenging scenarios for traditional cameras, such as low-latency, high speed, and high dynamic range. However, novel methods are required to process the unconventional output of these sensors in order to unlock their potential. This paper provides a comprehensive overview of the emerging field of event-based vision, with a focus on the applications and the algorithms developed to unlock the outstanding properties of event cameras. We present event cameras from their working principle, the actual sensors that are available and the tasks that they have been used for, from low-level vision (feature detection and tracking, optic flow, etc.) to high-level vision (reconstruction, segmentation, recognition). We also discuss the techniques developed to process events, including learning-based techniques, as well as specialized processors for these novel sensors, such as spiking neural networks. Additionally, we highlight the challenges that remain to be tackled and the opportunities that lie ahead in the search for a more efficient, bio-inspired way for machines to perceive and interact with the world.||||Event-Based Vision: A Survey|2019|144036711;1694635;33780923;1897771;1736425;1860631;2864731;2052135690;3302681;1751586;2075371|Guillermo Gallego;T. Delbrück;G. Orchard;C. Bartolozzi;B. Taba;A. Censi;Stefan Leutenegger;A. Davison;J. Conradt;Kostas Daniilidis;D. Scaramuzza|Computer Science;Medicine;Physics;Engineering|b5887d18420e8ac4f4fa4c83c4952138fd956702;2369db9921078c4bb76072ef7d6426e9f1dbfdb5;7b2dd79083a74699e4e0509ac3f0a8a302b4eabe;0a22389bd99b7efe3627ec6fc77ddaf3ff5e2faa;d133cb102ad0f81e3fd17a7db090b28afc124c4a;d0ab11de3077490c80a08abd0fb8827bac84c454;0b544dfe355a5070b60986319a3f51fb45d1348e;f8b7a3434f887ce4570b7e98c7f1b91c008042d4;8a0f17e0ee66ad5f50cd35932747e6a806ef03cf;3d13d6f847e8f4c76c5a8d6f99fa49dbabe473c0;546785490ac417be1f83ced6a8272e934934f411;ae04f3d011511ad8ed7ffdf9fcfb7f11e6899ca2;9b539d413393047b28bb7be9b195f142aaf7a80e;a486e2839291111bb44fa1f07731ada123539f75;9d3e0fce253a4ae4a4456b2f24c03329a2b74621;38f23fe236b152cd4983c8f30d305a568afd0d3e;d05d86db86a4ac0d95e6dcd951b42a9651939793;61e27dbae190b82639c57f180ecf97e4c46fcad9|2117937034;15309498;2110603432|True;True;True|desc;desc;desc
cd49acefc8d51e324aa562e5337e1c2aff067053|10.1093/NSR/NWX105|The Lancet|86.0|6789-0123_86|30-43|As a promising area in machine learning, multi-task learning (MTL) aims to improve the performance of multiple related learning tasks by leveraging useful information among them. In this paper, we give an overview of MTL by first giving a definition of MTL. Then several different settings of MTL are introduced, including multi-task supervised learning, multi-task unsupervised learning, multi-task semi-supervised learning, multi-task active learning, multi-task reinforcement learning, multi-task online learning and multi-task multi-view learning. For each setting, representative MTL models are presented. In order to speed up the learning process, parallel and distributed MTL models are introduced. Many areas, including computer vision, bioinformatics, health informatics, speech, natural language processing, web applications and ubiquitous computing, use MTL to improve the performance of the applications involved and some representative works are reviewed. Finally, recent theoretical analyses for MTL are presented.||||An Overview of Multi-task Learning|2018|46867608;153096457|Yu Zhang;Qiang Yang|Computer Science|7ea35b35392c6ef5738635cec7d17b24fe3e4f04;4b61c25a86083c20730c9b12737ac6ac4178c364;42ed4a9994e6121a9f325f5b901c5b3d7ce104f5;d05d86db86a4ac0d95e6dcd951b42a9651939793;265644f1b6740ca34bfbe9762b90b33021adde62;a27089efabc5f4abd5ddf2be2a409bff41f31199;2bc3644ce4de7fce5812c1455e056649a47c1bbf;5a4631d5d75e3610037f87839628a4d166581e01;ae04f3d011511ad8ed7ffdf9fcfb7f11e6899ca2;9f387ce140c59a44eaeeea590087351461345164;a7a407968c13ced804a063259d72315a43b84f29|123257978;40459179;2115670|True;False;True|desc;desc;desc
f8b7a3434f887ce4570b7e98c7f1b91c008042d4|10.1093/nar/gkx1067||||D296 - D302|Abstract MicroRNAs (miRNAs) are small non-coding RNAs of ∼ 22 nucleotides that are involved in negative regulation of mRNA at the post-transcriptional level. Previously, we developed miRTarBase which provides information about experimentally validated miRNA-target interactions (MTIs). Here, we describe an updated database containing 422 517 curated MTIs from 4076 miRNAs and 23 054 target genes collected from over 8500 articles. The number of MTIs curated by strong evidence has increased ∼1.4-fold since the last update in 2016. In this updated version, target sites validated by reporter assay that are available in the literature can be downloaded. The target site sequence can extract new features for analysis via a machine learning approach which can help to evaluate the performance of miRNA-target prediction tools. Furthermore, different ways of browsing enhance user browsing specific MTIs. With these improvements, miRTarBase serves as more comprehensively annotated, experimentally validated miRNA-target interactions databases in the field of miRNA related research. miRTarBase is available at http://miRTarBase.mbc.nctu.edu.tw/.|Workshop on AI for Social Good|Workshop_on_AI_for_Social_Good_Beijing_2017|Beijing|miRTarBase update 2018: a resource for experimentally validated microRNA-target interactions|2017|2115670;4334655;2087279;2065682157;1742112;144580498;2112109655;1393662331;37257989;2111210;1393935479;46385221;2068205528;2536315;151487590;2118105521;3207228;2451356;2184327;40995886;49180504;2107949987;47482843;2145670006;2207015236;2152662291;89103582;8243291;7889032;152912047;2110603432;2274883;35556316;143869250;144505734;2146046695|Chih-Hung Chou;S. Shrestha;Chi-Dung Yang;Nai-Wen Chang;Yu-Ling Lin;K. Liao;Wei-Chih Huang;Ting-Hsuan Sun;Siang-Jyun Tu;Wei-Hsiang Lee;Men-Yee Chiew;Chun-San Tai;Ting-Yen Wei;Tzi-Ren Tsai;Hsin-Tzu Huang;Chung-Yu Wang;Hsin‐Yi Wu;S. Ho;Pin-Rong Chen;Cheng-Hsun Chuang;Pei-Jung Hsieh;Yi-Shin Wu;Wen-Liang Chen;Mengge Li;Yu-chun Wu;Xin-Yi Huang;Fung-Ling Ng;W. Buddhakosai;P. Huang;K. Lan;Chia-Yen Huang;Shun-Long Weng;Yeong-Nan Cheng;Chao Liang;W. Hsu;Hsien-Da Huang|Computer Science;Medicine;Biology|3cee40494377c0e7d9c7c23a3811b481e55bce39;ae04f3d011511ad8ed7ffdf9fcfb7f11e6899ca2;9670485f526f2254c0f34e64d9ca06f665a0bd17;0b544dfe355a5070b60986319a3f51fb45d1348e;24e6c5bfe9bb0751e5708b501d04e860011b2953;64be9999b68e12d260ba7423f6b55ffd41552ad3;2bc3644ce4de7fce5812c1455e056649a47c1bbf|145836900;3450866;1694635|True;True;True|desc;desc;desc
2369db9921078c4bb76072ef7d6426e9f1dbfdb5|10.1155/2015/258619||||258619:1-258619:12|Recently, convolutional neural networks have demonstrated excellent performance on various visual tasks, including the classification of common two-dimensional images. In this paper, deep convolutional neural networks are employed to classify hyperspectral images directly in spectral domain. More specifically, the architecture of the proposed classifier contains five layers with weights which are the input layer, the convolutional layer, the max pooling layer, the full connection layer, and the output layer. These five layers are implemented on each spectral signature to discriminate against others. Experimental results based on several hyperspectral image data sets demonstrate that the proposed method can achieve better classification performance than some traditional methods, such as support vector machines and the conventional deep learning-based methods.|Workshop on AI for Social Good|Workshop_on_AI_for_Social_Good_Beijing_2015|Beijing|Deep Convolutional Neural Networks for Hyperspectral Image Classification|2015|145066193;7524887;2157336032;31292557;51330074|Wei Hu;Yangyu Huang;Wei Li;Fan Zhang;Hengchao Li|Computer Science;Environmental Science|0a22389bd99b7efe3627ec6fc77ddaf3ff5e2faa;395de0bd3837fdf4b4b5e5f04835bcc69c279481;0ef9ae1ce8c91ce671a211bdda792bf3752d1522;42ed4a9994e6121a9f325f5b901c5b3d7ce104f5;2bc3644ce4de7fce5812c1455e056649a47c1bbf;3d13d6f847e8f4c76c5a8d6f99fa49dbabe473c0;a486e2839291111bb44fa1f07731ada123539f75;ade03d0c772c35dc8e865bdb41d7bc54d5b782d1;9b539d413393047b28bb7be9b195f142aaf7a80e;d133cb102ad0f81e3fd17a7db090b28afc124c4a;98c25683fc8d6446448b734b1bcf08e1457f8d85;44c7d9fe583e3d317a619297e7e949070710799f;8c8215b7f8111839f0066010a530a3a9f57ba15e;8a0f17e0ee66ad5f50cd35932747e6a806ef03cf;611544418ca53cdad254df444addc7814abcfddc;f94455176857303605ad423599385a2341c568eb;0b544dfe355a5070b60986319a3f51fb45d1348e;7ea35b35392c6ef5738635cec7d17b24fe3e4f04|1669767608;1772842;1709512|False;True;False|desc;desc;desc
9d3e0fce253a4ae4a4456b2f24c03329a2b74621|10.1109/JBHI.2016.2636665|NEJM|48.0|9012-3456_48|4-21|With a massive influx of multimodality data, the role of data analytics in health informatics has grown rapidly in the last decade. This has also prompted increasing interests in the generation of analytical, data driven models based on machine learning in health informatics. Deep learning, a technique with its foundation in artificial neural networks, is emerging in recent years as a powerful tool for machine learning, promising to reshape the future of artificial intelligence. Rapid improvements in computational power, fast data storage, and parallelization have also contributed to the rapid uptake of the technology in addition to its predictive power and ability to generate automatically optimized high-level features and semantic interpretation from the input data. This article presents a comprehensive up-to-date review of research employing deep learning in health informatics, providing a critical analysis of the relative merit, and potential pitfalls of the technique as well as its future outlook. The paper mainly focuses on key applications of deep learning in the fields of translational bioinformatics, medical imaging, pervasive sensing, medical informatics, and public health.||||Deep Learning for Health Informatics|2017|2347855602;1905807;2775904;3163767;1443783456;1745644;144574968|Daniele Ravì;Charence Wong;F. Deligianni;M. Berthelot;Javier Andreu-Perez;Benny P. L. Lo;Guang-Zhong Yang|Computer Science;Medicine||2213770;9936842;47479574|True;False;True|desc;desc;desc
